"DATE"	"AFYON"	"AKBNK"	"AKSA"	"AKSEN"	"ALGYO"	"ALARK"	"ALBRK"	"AEFES"	"ANELE"	"ARCLK"	"ASELS"	"BERA"	"BJKAS"	"BIMAS"	"CLEBI"	"CEMAS"	"CEMTS"	"CCOLA"	"DEVA"	"DOHOL"	"ECILC"	"ECZYT"	"EGEEN"	"EKGYO"	"ENJSA"	"ENKAI"	"EREGL"	"FENER"	"FLAP"	"FROTO"	"GARAN"	"GENTS"	"GEREL"	"GLYHO"	"GOLTS"	"GOODY"	"GOZDE"	"GSRAY"	"GSDHO"	"GUBRF"	"SAHOL"	"HEKTS"	"HURGZ"	"ICBCT"	"IHLGM"	"IHLAS"	"INDES"	"IPEKE"	"ISGYO"	"ISDMR"	"ITTFH"	"KRDMD"	"KARSN"	"KARTN"	"DGKLB"	"KERVT"	"KCHOL"	"KORDS"	"KOZAL"	"KOZAA"	"MAVI"	"METRO"	"MGROS"	"MPARK"	"NTHOL"	"NETAS"	"ODAS"	"OTKAR"	"PRKME"	"PARSN"	"PGSUS"	"PETKM"	"POLHO"	"SASA"	"SKBNK"	"SISE"	"SOKM"	"TATGD"	"TAVHL"	"TKFEN"	"THYAO"	"TOASO"	"TSKB"	"TMSN"	"TUPRS"	"TTKOM"	"TTRAK"	"TCELL"	"HALKB"	"ISCTR"	"ULKER"	"VAKBN"	"VERUS"	"VESTL"	"YKBNK"	"YATAS"	"ZOREN"
1587513600000	2.44	5.68	6.11	3.65	12.9	4.26	1.21	16.86	3.78	15.34	13.31	3.24	2.16	54.52	78.87	1.02	6.63	36.88	13.04	1.72	4.65	10.15	555.1	1.21	6.47	5.71	7.89	10.41	3.32	59.1	8.07	1.93	3.13	3.03	13.03	4.15	3.86	2.61	1.39	14.8	7.6	12.62	1.22	4.16	1.05	0.66	9.78	10.3	1.52	6.67	0.86	2.19	1.57	398.13	1.52	3.86	14.76	10.8	69.65	11.64	38.84	1.22	28.68	12.9	1.82	12.72	1.61	126.4	3.37	13.69	49.64	2.86	2.29	8.72	0.78	4.93	9.67	7.42	18.96	13	10.43	20.04	0.99	5.19	85.35	6.83	53.5	13.26	5.14	4.79	24.12	4.43	18.2	11.81	2	6.46	1.21
1587686400000	2.5	5.74	6.15	3.71	13.33	4.33	1.22	16.74	3.66	15.26	13.26	3.35	2.1	55.46	81.3	1.01	7.07	36.26	14.34	1.8	4.66	10.27	561.11	1.21	6.9	5.63	7.76	10.45	3.38	58.7	8.12	1.93	3.15	3.06	13.21	4.13	4.03	2.56	1.38	15.18	7.81	12.4	1.23	4.22	1.05	0.66	9.86	10.57	1.51	6.73	0.9	2.18	1.6	437.86	1.51	4.24	14.66	11.12	70.75	11.74	39.4	1.21	28.72	13.48	1.79	13.29	1.61	123.5	3.34	13.82	48.68	2.88	2.33	8.86	0.8	5.09	10.63	7.52	18.07	13.58	10.37	20.1	1.02	5.29	85.6	6.93	54.45	13.29	5.15	4.84	24.2	4.45	18.54	11.68	2.01	6.37	1.22
1587945600000	2.52	6.04	6.26	3.99	13.67	4.54	1.26	16.64	3.67	15.75	13.66	3.62	2.12	55.16	89.42	1.04	7.42	37.12	15.77	1.81	4.82	10.53	560.5	1.25	7.05	5.64	7.86	10.26	3.63	60.75	8.36	1.99	3.26	3.21	13.59	4.28	4.12	2.58	1.41	15.91	8.04	12.65	1.29	4.38	1.07	0.66	9.7	11.14	1.56	6.83	0.92	2.26	1.66	481.56	1.59	4.41	14.91	11.39	71.6	12.4	42	1.25	29.52	14.82	1.9	14.16	1.66	124.8	3.32	14.58	46.48	2.93	2.39	9.03	0.85	5.03	11.69	7.86	18.71	14.01	10.27	20.9	1.06	5.5	85.75	7.16	57.2	13.53	5.25	4.98	23.82	4.59	18.89	12.75	2.12	6.38	1.26
1588032000000	2.52	5.9	6.17	3.85	13.46	4.43	1.27	16.93	3.56	16.09	13.6	3.49	2.14	56.1	86.6	1.06	7.49	37.31	17.34	1.85	5.11	10.3	564.5	1.25	7.13	5.53	7.72	10.34	3.6	61.15	8.31	2.01	3.2	3.33	13.62	4.37	4.01	2.56	1.42	16	7.92	12.69	1.25	4.35	1.05	0.69	9.25	12.25	1.52	6.68	0.9	2.23	1.68	465.71	1.65	4.19	14.8	11.43	73.6	11.8	42.12	1.29	29	16.3	1.9	13.64	1.73	123.2	3.17	14.73	51.1	2.93	2.44	8.79	0.83	5.01	12	7.91	18.06	13.73	10.82	21.22	1.05	5.63	86.2	7.19	56.15	13.56	5.18	4.96	23.84	4.56	18.68	13.1	2.1	6.52	1.26
1588118400000	2.52	5.97	6.49	3.92	13.32	4.51	1.28	16.78	3.63	16.33	13.62	3.83	2.14	55.46	87.33	1.11	7.39	36.67	18	1.81	5.05	10.28	561	1.25	7.41	5.59	7.97	10.34	3.75	61.55	8.41	2.09	3.25	3.35	14.2	4.43	3.98	2.57	1.45	16.07	8.09	13.75	1.26	4.39	1.08	0.67	9.62	12.11	1.55	6.78	0.91	2.25	1.7	444.2	1.72	4.2	15.09	11.52	72.6	11.75	41.8	1.29	30.3	15.16	2.04	13.83	1.85	123	3.14	14.67	52.5	3	2.53	8.89	0.84	4.88	12.1	7.77	17.91	13.81	10.65	22.2	1.05	5.72	88.9	7.31	57.8	13.56	5.23	5.01	23.96	4.59	19.32	13.17	2.13	6.64	1.28
1588204800000	2.54	5.89	6.33	3.81	13.92	4.47	1.27	16.92	3.57	16.4	13.49	3.86	2.14	54.82	88.35	1.06	7.1	36.63	16.2	1.83	5.06	10	558.7	1.24	7.7	5.4	7.88	10.33	3.6	63.3	8.34	2.04	3.16	3.27	15.62	4.87	3.88	2.58	1.41	16	8.18	13.6	1.26	4.34	1.07	0.66	9.37	12.45	1.55	6.7	0.89	2.21	1.66	473.63	1.65	4.1	15.34	11.3	72.45	11.45	41.6	1.27	29.34	15.03	2.13	13.2	1.79	124.6	3.07	14.7	51	2.96	2.47	8.73	0.83	4.71	11.55	8.32	18.2	13.9	10.62	22.34	1.03	5.63	90.8	7.23	57.15	13.62	5.2	4.95	23.7	4.53	19.39	13.22	2.1	6.72	1.26
1588550400000	2.68	5.73	6.17	3.95	14.55	4.5	1.24	16.94	3.69	16.22	13.11	3.68	2.26	53.13	87.28	1.03	6.76	36.02	14.58	1.8	4.78	9.91	550.9	1.21	7.6	5.5	7.59	10.29	3.7	61	8.17	1.98	3.12	3.15	15.85	4.52	3.76	2.78	1.37	15.75	8.01	13.65	1.31	4.17	1.07	0.65	8.82	12.3	1.53	6.48	0.88	2.16	1.82	449.85	1.69	4.16	14.92	10.88	71.85	11.58	40	1.26	28.98	15.55	2.01	12.69	1.8	126.1	2.94	14.19	53	2.89	2.38	8.47	0.83	4.71	10.93	7.62	17.86	13.8	10.69	21.12	1.02	5.38	86.4	6.93	55.15	13.14	5.11	4.87	23.6	4.46	19.42	13.2	2.05	6.62	1.24
1588636800000	2.94	5.72	6.22	3.84	14.42	4.55	1.27	16.77	3.65	15.92	13.45	3.69	2.15	51.6	85.77	1.03	6.84	34.83	16.03	1.84	4.8	9.95	538.5	1.22	7.39	5.47	7.56	10.59	3.73	60.7	8.14	1.98	3.25	3.25	14.71	4.4	3.75	2.66	1.5	15.71	7.96	13.15	1.44	4.17	1.07	0.64	9.22	12.38	1.62	6.66	0.88	2.26	1.73	431.03	1.75	4.26	14.89	10.99	72.1	11.92	40.82	1.31	28.76	15.66	2.03	13.28	1.81	127	2.91	14.8	55.5	2.9	2.43	8.89	0.84	4.66	10.61	7.19	17.8	13.69	10.53	20.6	1.02	5.42	86.7	7.01	53.6	13.1	5.16	4.9	22.86	4.5	19.49	13.16	2.07	6.47	1.26
1588723200000	2.78	5.7	6.31	3.94	14.14	4.61	1.28	16.78	3.6	15.8	13.37	3.62	2.13	51	85.24	1.04	7.1	34.96	14.65	1.88	4.86	9.87	539	1.22	7.55	5.38	7.8	10.37	3.77	59	8.07	1.96	3.26	3.25	14.47	4.37	3.73	2.57	1.51	15.65	8	13.15	1.45	4.18	1.07	0.64	9.04	13.29	1.57	6.81	0.87	2.48	1.84	431.03	1.78	4.07	14.69	10.85	74.2	12.43	40.16	1.31	29.42	15.35	2	13.42	1.82	124.4	2.88	14.85	53.45	2.98	2.41	8.97	0.85	4.67	10.4	7.37	17.58	13.17	10.5	20.08	1.02	5.46	85	6.93	54	12.96	5.15	4.88	22.24	4.48	19.72	13.43	2.11	6.5	1.27
1588809600000	2.73	5.66	6.27	4.08	13.99	4.65	1.28	16.55	3.68	15.86	13.33	3.66	2.14	49.86	86.94	1.05	7.05	36.16	14.32	1.9	4.73	9.76	536.5	1.22	7.41	5.5	7.8	10.4	3.72	56.5	8.02	1.97	3.38	3.19	14.63	4.29	3.85	2.61	1.55	16.05	7.97	12.98	1.46	4.21	1.06	0.64	8.92	14.44	1.57	6.79	0.87	2.6	1.79	441.93	1.84	4.11	14.74	10.79	75.8	12.21	40.1	1.31	29.18	15.81	1.99	13.15	1.82	125	3.16	14.65	52.15	2.99	2.4	9.38	0.87	4.67	10.32	7.24	17.59	12.9	10.56	19.8	1.03	5.46	84.55	6.98	55.8	12.84	5.19	4.89	22.78	4.5	19.64	13.26	2.13	6.46	1.3
1588896000000	2.78	5.56	6.15	4.02	13.89	4.48	1.28	16.05	3.6	15.4	13.18	3.76	2.11	50.51	86.75	1.04	6.84	36.98	14.4	1.95	4.63	9.62	532.2	1.21	7.46	5.54	7.84	10.35	3.56	54.85	7.86	1.92	3.35	3.13	14.65	4.4	3.77	2.54	1.53	15.92	8.01	12.8	1.42	4.21	1.1	0.65	8.59	14.35	1.57	6.73	0.86	2.43	1.77	436	1.79	4.04	14.97	10.4	75.1	11.45	40	1.3	29.66	15.37	1.92	12.83	1.77	123	3.06	14.69	51.75	3.05	2.41	9.31	0.86	4.67	11.13	7.46	17.3	12.62	10.6	19.62	1.02	5.53	84.95	6.74	56.25	13.09	5.44	4.87	22.42	4.64	19.37	12.77	2.1	6.71	1.3
1589155200000	2.85	5.58	6.26	3.98	13.84	4.44	1.29	15.71	3.45	15.12	13.35	3.8	2.08	50.51	85.73	1.05	7.35	35.51	15.84	1.88	4.49	10.58	526.7	1.23	7.48	5.58	7.71	10.32	3.65	55.5	7.76	1.93	3.43	3.19	14.36	4.57	3.77	2.48	1.53	15.9	8.11	12.97	1.41	4.35	1.21	0.66	9.19	12.93	1.59	6.72	0.92	2.35	1.81	444.3	1.77	3.97	14.9	10.37	72.65	11.2	40.74	1.33	31.6	15.72	1.97	12.77	1.81	123	3.19	15.28	51.25	3.12	2.44	8.9	0.87	4.67	10.8	7.22	17.08	12.72	10.6	19.1	1.01	5.81	84.8	6.9	56.8	12.91	5.36	4.87	22.22	4.57	18.94	12.48	2.15	6.66	1.32
1589241600000	2.82	5.61	6.32	4.37	14.23	4.53	1.32	15.67	3.45	15.25	13.63	3.85	2.1	51.25	83.78	1.08	7.43	34.63	17.42	1.87	4.93	11.63	510.3	1.3	7.53	5.61	7.85	10.14	3.89	58.15	7.91	1.97	3.54	3.23	14.64	4.73	3.91	2.52	1.62	16.05	8.24	13.35	1.48	4.64	1.17	0.69	9.6	12.6	1.62	6.85	0.92	2.39	1.74	488.7	1.78	4.03	15.28	10.7	71.1	12.11	42	1.32	32.82	15.77	2.05	13.15	1.84	127.5	3.34	15.36	51	3.05	2.52	8.89	0.9	4.63	10.61	7.31	17.04	12.88	10.62	19.5	1.03	5.77	85.05	7.21	58.4	13.34	5.37	4.93	22.8	4.65	18.66	12.56	2.18	6.5	1.35
1589328000000	2.76	5.57	6.4	4.8	14.32	4.57	1.35	15.79	3.52	15.24	14.25	3.74	2.09	52.4	83.78	1.08	7.3	34.92	19.16	1.9	5.42	12.79	552.1	1.26	7.46	5.63	7.94	10.15	3.87	57.95	7.9	2.04	3.89	3.29	15.45	4.72	3.9	2.5	1.62	17.65	8.21	13.2	1.48	4.59	1.17	0.69	9.58	13.07	1.59	6.83	0.96	2.44	1.73	471.5	1.86	4	15.17	10.6	73.5	12.44	42.42	1.33	32.52	15.71	2.02	13.15	1.85	131.5	3.33	15.83	50.4	3.02	2.48	9.1	0.89	4.73	11	7.52	17.2	12.77	10.64	20.08	1.04	5.79	84.4	7.37	59.1	13.3	5.32	4.92	23.22	4.59	18.7	13.04	2.19	6.74	1.34
1589414400000	2.76	5.42	6.42	4.68	13.94	4.66	1.32	15.95	3.61	15.01	14.53	3.61	2.06	54.2	82.22	1.05	7.1	35.81	19.58	1.89	5.96	12	580.5	1.24	7.6	5.53	7.8	10.09	3.84	58	7.69	2.12	4.07	3.25	15.29	4.7	3.79	2.5	1.59	18.57	8.19	12.91	1.46	4.42	1.14	0.69	10.54	14.02	1.56	6.79	0.94	2.5	1.68	452.2	1.82	3.89	15.06	10.64	73.95	12.33	40.7	1.31	32.62	15.51	2.06	13.1	1.79	132.4	3.23	15.44	49.8	2.95	2.43	9.22	0.87	4.7	11	7.61	17	12.59	10.62	19.66	1.03	5.72	82.5	7.29	61.5	13.13	5.19	4.83	23.22	4.51	19.08	12.98	2.15	6.81	1.31
1589500800000	2.7	5.44	6.48	4.67	14.1	4.73	1.33	15.66	3.65	14.84	14.35	3.72	2.07	56.5	84.27	1.06	7.44	35.59	18.9	1.87	5.72	11.91	554.5	1.24	7.84	5.53	7.71	9.94	3.97	58	7.7	2.12	4.07	3.26	15.19	4.92	3.89	2.48	1.61	18.3	8.13	13.09	1.44	4.44	1.15	0.66	10.69	14.15	1.61	6.74	0.95	2.5	1.72	459.2	1.86	3.98	14.9	10.77	74.1	12.66	40.8	1.3	32.74	15.92	2.06	13.45	1.82	136	3.28	15.49	48.04	2.88	2.47	10.14	0.89	4.63	10.81	7.73	17.05	12.67	10.54	20.26	1.04	6.11	81.9	7.31	61.9	13.04	5.37	4.78	23.2	4.59	19.22	13.11	2.16	6.8	1.33
1589760000000	2.72	5.47	6.53	4.81	14.66	4.76	1.33	15.62	3.67	15.2	14.52	3.75	2.08	62.1	86.6	1.1	7.65	35.45	18.05	1.91	5.77	12.14	562.2	1.3	8.24	5.54	7.76	9.94	4.05	59.75	7.75	2.15	4.13	3.39	15.67	5	4.04	2.52	1.65	18.5	8.35	13.52	1.44	4.5	1.16	0.67	10.61	13.9	1.65	6.79	1	2.46	1.75	465.1	1.88	4.15	15.12	11.12	74.9	12.24	41.4	1.32	32.94	16.35	2.09	14.23	1.85	140	3.37	15.78	50.9	2.91	2.53	10.27	0.89	4.66	11.03	8.47	18.23	12.79	10.58	21	1.04	6.1	81.35	7.47	61.6	13.48	5.38	4.83	24	4.66	19.39	13.24	2.17	6.88	1.35
1589932800000	2.79	5.5	6.56	5.1	14.7	4.77	1.33	15.83	3.7	15.35	14.72	3.83	2.13	60	85.58	1.1	7.6	35.98	17.91	1.93	5.78	12.01	555	1.36	7.89	5.46	7.77	10.01	3.99	60.9	7.71	2.12	4.11	3.54	15.87	5.12	4.07	2.58	1.63	18.84	8.34	13.95	1.48	4.54	1.19	0.67	10.5	13.51	1.67	6.91	1.02	2.44	1.75	461.2	1.87	4.12	15.08	11.3	75.1	12.15	42.2	1.31	34.24	16.54	2.14	14.75	1.88	139.2	3.43	15.55	55.05	2.92	2.66	10.21	0.9	4.74	11.34	8.38	18.48	13.19	10.8	21.16	1.05	6.1	80.7	7.54	61.3	13.55	5.28	4.82	23.96	4.65	19.24	13.3	2.18	7.17	1.35
1590019200000	2.87	5.49	6.57	4.69	14.55	5.14	1.32	16.03	3.65	15.62	14.7	3.76	2.14	61.9	85.48	1.09	7.48	36.84	17.4	1.92	5.66	11.85	553.5	1.35	7.96	5.45	7.97	10.46	4.03	59.95	7.6	2.17	3.87	3.46	15.89	5.09	4	2.65	1.61	20.4	8.4	13.86	1.59	4.48	1.2	0.68	10.83	13.39	1.62	6.97	1	2.47	1.77	457.1	1.87	4.01	15.15	11.16	74.9	12.46	41.58	1.35	34.2	16.33	2.23	14.54	1.86	138	3.38	15.48	53	2.9	2.61	9.96	0.9	4.88	11.55	8.3	18.4	13.59	10.88	21.5	1.04	6.08	79.1	7.47	61.7	13.74	5.27	4.83	23.9	4.57	19.11	13.82	2.19	7.63	1.34
1590105600000	2.77	5.52	6.5	4.55	14.38	5.13	1.33	16.11	3.68	15.52	14.56	3.75	2.14	63.2	84.61	1.09	7.49	38.13	17.75	1.89	5.54	12.34	554.1	1.35	8.05	5.48	7.85	10.37	3.97	60.5	7.54	2.12	3.9	3.56	15.76	5.06	3.99	2.69	1.68	19.86	8.44	15	1.62	4.48	1.2	0.67	10.85	14.5	1.65	6.94	0.97	2.46	1.81	454	1.87	4	15.25	11.04	74.2	12.46	40.9	1.35	34.2	16.32	2.29	14.29	1.87	138.5	3.38	15.41	53.15	2.9	2.59	10.02	0.92	4.91	11.77	8.49	18.71	13.58	11.12	21.5	1.04	6.02	80.15	7.42	60.9	13.82	5.25	4.8	23.66	4.53	19.15	13.62	2.19	7.4	1.34
1590537600000	2.76	5.6	6.51	4.62	14.42	5.08	1.36	16.51	3.77	16.37	14.96	3.85	2.21	62.8	90.1	1.11	7.6	39.56	18.61	1.9	5.7	12.4	552	1.42	8.09	5.68	7.94	10.45	4.01	63.05	7.64	2.13	3.92	3.62	16.15	5.16	4.06	2.87	1.69	19.97	8.6	15.2	1.72	4.56	1.25	0.68	11.18	14.15	1.68	6.95	0.95	2.52	1.81	458.3	1.99	4.09	15.7	11.18	73.6	12.39	41.48	1.39	34.24	16.28	2.33	15.54	1.9	138.7	3.43	15.76	53.75	2.95	2.63	10.09	0.94	4.89	11.86	9.33	20.58	13.67	11.21	22.04	1.04	6.07	83.9	7.52	61.6	13.57	5.3	4.87	23.78	4.59	19.2	13.84	2.21	7.36	1.38
1590624000000	2.76	5.66	6.45	4.52	14.2	5.01	1.35	17.37	3.74	16.62	14.95	4.02	2.24	61.7	87.19	1.13	7.6	42.34	18.89	1.91	5.71	12.19	559.8	1.43	7.9	5.68	7.9	10.79	3.9	64.05	7.78	2.08	3.8	3.62	15.77	5.06	3.98	3.09	1.68	21.42	8.58	14.81	1.67	4.56	1.22	0.7	10.71	14.35	1.67	6.9	0.91	2.54	1.79	453	1.93	3.97	16.66	11.14	73.6	12.58	43.3	1.33	33.52	17	2.25	14.91	1.91	135.9	3.48	15.65	59.1	2.95	2.63	10.48	0.94	4.94	12.21	9.5	20.4	13.67	12.33	22.78	1.05	5.96	85.5	7.41	61.65	13.57	5.34	4.94	23.98	4.66	19.74	13.79	2.22	7.44	1.44
1590710400000	2.74	5.69	6.45	4.65	14.17	5.02	1.37	16.96	3.81	15.77	15	4.27	2.46	65.1	85.68	1.15	7.52	41.6	18.78	1.9	5.61	12.29	553.2	1.46	8.12	5.49	7.84	10.76	3.92	61.85	7.82	2.11	3.81	3.64	15.43	5.08	4.1	3.39	1.7	22.58	8.3	14.8	1.67	4.59	1.23	0.68	10.44	15.48	1.67	6.9	0.95	2.51	1.81	446	1.94	3.95	16.14	11.04	74.8	12.06	45.2	1.33	33.44	16.73	2.27	14.49	1.94	133.5	3.48	15.5	58.8	2.94	2.63	10.2	0.95	4.92	11.93	8.98	20.3	13.66	12.68	22.24	1.1	5.93	85.7	7.27	61.1	13.83	5.32	4.95	23.6	4.65	20.16	14.17	2.32	7.35	1.43
1590969600000	2.75	5.8	6.61	4.81	14.64	5.07	1.43	17.09	3.88	16.27	15.86	4.24	2.46	64	85.73	1.2	7.55	40.52	18.5	1.91	5.62	12.28	570	1.6	8.04	5.51	7.92	11.83	4.06	63.75	8	2.18	3.96	3.68	15.94	4.94	4.32	3.33	1.76	24.82	8.48	15.06	1.66	4.67	1.27	0.68	10.82	14.75	1.72	6.91	0.95	2.61	1.85	447.5	2.08	4.02	16.73	11.21	74.1	11.98	46.38	1.38	33.8	16.43	2.42	14.6	2	133.7	3.54	15.56	60.05	3.03	2.67	10.25	0.97	4.84	11.7	9.1	20.68	13.78	12.6	22.64	1.14	6.07	88.8	7.36	63.3	13.72	5.4	5.08	24	4.73	20.26	14.17	2.38	7.43	1.46
1591056000000	2.82	5.78	6.63	4.74	14.6	5.13	1.49	17.19	3.89	16.39	16.22	4.31	2.52	63.05	83.49	1.18	7.9	41.3	18.7	1.93	5.66	12.25	572.6	1.7	8.04	5.52	8.05	12.5	4.16	65.7	8.06	2.15	4	3.73	16.36	4.89	4.29	3.37	1.74	26.08	8.97	15.3	1.69	4.7	1.3	0.7	10.69	14.5	1.74	6.83	0.96	2.57	1.83	447.3	2.08	3.98	17.4	11.38	74.15	12.23	45.82	1.38	34.26	16.44	2.41	14.51	1.99	135.5	3.53	17.11	60.45	3.03	2.76	10.33	0.97	4.96	11.9	9	20.56	14.3	12.76	22.96	1.14	6.18	89.35	7.47	62.3	13.63	5.41	5.08	23.88	4.72	20.52	14.14	2.42	7.59	1.54
1591142400000	2.95	5.85	6.7	4.78	14.69	5.27	1.53	17.07	3.97	16.6	15.79	4.42	2.52	65.35	84.17	1.18	7.95	41.38	19.8	1.94	5.63	12.6	571	1.65	8.42	5.45	8.22	13.1	4.12	67.4	8.22	2.22	4	3.72	16.3	4.92	4.31	3.36	1.75	24.24	9	15.28	1.61	4.83	1.36	0.7	11.07	15.02	1.74	6.89	0.97	2.59	1.85	448	2.06	4.14	17.82	11.86	76	12.11	45.52	1.42	34.3	16.45	2.43	14.7	2.08	133	3.66	18.57	59.4	3.06	2.93	10.33	1.07	5.01	11.91	8.85	20.4	14.8	12.61	23.58	1.15	6.43	87.9	7.51	62.75	13.72	5.45	5.13	23.6	4.77	20.64	13.98	2.44	7.57	1.54
1591228800000	2.96	5.83	6.77	4.79	14.64	5.26	1.47	18.16	3.93	16.49	15.75	4.46	2.54	69	84.46	1.23	7.85	40.9	18.7	1.96	5.78	12.4	571	1.65	8.3	5.47	8.29	13.24	4.09	67.5	8.14	2.18	4.21	3.65	16.37	4.89	4.47	3.52	1.74	25.42	9.02	15	1.61	4.79	1.35	0.71	11.09	14.63	1.72	6.78	0.96	2.6	1.89	448.7	2.03	4.19	17.58	11.82	74.55	12.02	45.36	1.42	34.04	16.25	2.36	14.68	2.04	133.9	3.75	17.75	59.65	3.22	2.86	10.19	1.07	5.03	12.15	9.09	20.18	14.57	12.53	23.62	1.15	6.62	86.55	7.44	62.45	13.86	5.56	5.09	23.1	4.84	20.4	13.66	2.42	7.59	1.52
1591315200000	2.92	5.92	6.78	4.76	14.62	5.27	1.45	18.37	3.98	16.69	15.85	4.34	2.51	66.4	84.7	1.23	7.79	40.96	18.35	1.97	5.66	12.38	568.6	1.63	8.35	5.51	8.45	12.98	4.11	67.3	8.29	2.39	4.63	3.54	16.46	4.87	4.48	3.49	1.8	24.82	9.12	14.84	1.63	4.78	1.31	0.72	11.07	14.6	1.75	6.78	0.95	2.61	1.9	493.5	2.01	4.15	17.85	11.91	74.6	12.06	45.24	1.42	33.76	17.03	2.35	14.51	2.03	133.5	3.67	17.25	59	3.14	2.91	10.16	1.03	5.11	11.94	8.91	20.2	14.69	12.59	23.66	1.15	6.51	89.35	7.53	63.7	14.23	5.58	5.14	23.2	4.88	20.2	13.65	2.43	7.45	1.54
1591574400000	2.88	5.9	6.67	4.65	14.49	5.22	1.46	18.36	4.05	16.9	15.76	4.29	2.6	64.6	83.2	1.2	8.16	41.24	18.2	1.97	5.66	12.37	573	1.73	8.34	5.55	8.49	12.93	4.06	68.25	8.26	2.27	4.63	3.44	16.9	4.86	4.54	3.74	1.8	25.84	9.1	14.62	1.69	4.73	1.33	0.73	10.91	14.56	1.75	6.94	0.96	2.63	1.91	474	2.03	4.11	17.96	11.83	74.5	11.8	45.8	1.45	33.64	16.7	2.31	14.24	2.01	134.5	3.56	18.2	59	3.15	2.9	10.01	1.02	5.11	11.83	8.99	20.02	14.79	12.72	23.28	1.15	6.46	89.35	7.46	66.6	14.13	5.56	5.14	23.48	4.86	20.3	13.76	2.42	7.33	1.55
1591660800000	2.85	5.86	6.63	4.61	14.28	5.19	1.51	18.14	4.08	17.03	15.73	4.36	2.6	65	81.59	1.23	8.31	40.8	18.05	1.95	5.64	12.59	580	1.85	8.25	5.58	8.41	13.2	4.04	67.55	8.18	2.29	4.59	3.39	16.84	4.94	4.48	3.82	1.76	25.56	9.04	14.57	1.68	4.84	1.39	0.74	10.66	14.07	1.82	6.85	0.96	2.6	2.03	458.5	2.01	4.06	17.5	11.74	73.55	12.07	45.36	1.45	33.94	16.93	2.27	14	2.02	136.6	3.53	18.09	58.35	3.13	2.93	10.11	1.02	5.04	12	8.84	19.99	14.63	12.64	22.82	1.14	6.42	88.6	7.36	66.9	13.89	5.48	5.1	23.3	4.79	21.28	13.88	2.39	7.31	1.61
1591747200000	2.88	5.87	6.72	4.67	14.42	5.26	1.5	17.89	4.04	17.08	16.01	4.45	2.6	64.7	80.96	1.24	8.46	41.44	18.02	1.95	5.68	12.71	576.5	1.93	8.14	5.55	8.4	13.07	4.05	67.55	8.19	2.31	4.49	3.66	16.85	5.03	4.48	3.76	1.76	25	9.02	14.49	1.52	4.87	1.52	0.75	10.62	14.67	1.92	6.85	0.98	2.68	2.02	458	2.06	4.2	17.2	11.86	74.6	12.26	45.6	1.45	34.6	17.19	2.31	14.15	2.02	137.9	3.56	18.67	57.1	3.17	2.94	10.38	1.05	4.96	12.44	8.92	20.04	15.17	12.61	23.1	1.19	6.46	88.6	7.39	67.85	13.89	5.53	5.13	23.3	4.8	21.42	14.92	2.4	7.22	1.59
1591833600000	2.91	5.8	6.78	4.63	14.35	5.2	1.47	18.02	4.01	16.7	16.03	4.56	2.57	62.9	78.33	1.25	8.23	41.4	17.82	1.99	5.69	13.05	573.5	1.92	8.18	5.55	8.36	12.94	4.02	68.6	8.16	2.32	4.41	3.92	16.7	5.09	4.57	3.65	1.75	24.68	8.97	14.25	1.43	5.1	1.58	0.79	10.44	14.41	1.89	6.8	0.97	2.68	1.98	451.1	2.02	4.3	16.95	12.16	76	12.52	45.76	1.43	34.82	17.42	2.27	14.16	2.03	140.9	3.55	20.08	58	3.28	2.9	10.38	1.04	5.01	12.48	8.9	19.5	15.06	12.67	22.78	1.24	6.5	87.1	7.33	68.4	14	5.47	5.12	23.14	4.74	21.7	14.66	2.36	7.51	1.57
1591920000000	2.88	5.81	7.45	4.79	14.24	5.26	1.47	17.86	4.01	16.93	16.01	4.61	2.62	63.65	76.68	1.25	8.22	40.82	18.1	1.96	5.71	13.21	578.1	1.91	8.3	5.57	8.28	12.66	4.11	71	8.14	2.34	4.42	3.75	16.8	5.23	4.65	3.65	1.78	24.84	9.09	14.42	1.51	5.12	1.56	0.77	10.49	14.06	1.87	6.8	0.99	2.73	2.03	452	2.02	4.28	17.18	12.29	77	12.27	46.94	1.43	36.36	18.01	2.33	14.11	2.03	141.2	3.56	19.6	56.85	3.29	2.91	10.31	1.05	4.98	13	9.35	19.54	15.17	12.52	22.94	1.25	6.53	87.45	7.37	69	13.89	5.51	5.15	23.48	4.74	21.88	15.1	2.37	7.66	1.57
1592179200000	2.91	5.77	7.27	4.84	14.02	5.21	1.55	17.87	3.99	16.81	15.9	4.53	2.47	64.5	77.94	1.28	8.17	41.08	18.35	1.99	5.85	13.49	585	1.89	8.24	5.7	8.15	12.84	4.18	68.85	8.06	2.34	4.49	3.93	16.72	5.27	4.63	3.29	1.8	24.3	9.05	14.2	1.49	5.3	1.56	0.77	10.38	13.87	1.87	6.74	1.07	2.72	2.23	448	2.05	4.35	17.27	12.41	76.1	12.74	46.36	1.46	36.46	18.51	2.31	13.77	2.04	137.6	3.56	19.44	58.45	3.25	2.93	10.73	1.05	5.01	12.97	9.17	19.09	15.33	12.76	22.44	1.23	6.64	85.95	7.32	67.85	14.1	5.45	5.09	24.16	4.68	21.9	14.81	2.31	7.57	1.57
